GCF NAME														
GCF_000009885	NC_012731.1	NC_006625.1												
GCF_003408615	NZ_CP031577.1	NZ_CP031582.1	NZ_CP031584.1	NZ_CP031578.1	NZ_CP031579.1	NZ_CP031580.1	NZ_CP031581.1	NZ_CP031583.1						
GCF_003429545	NZ_CP029689.1	NZ_CP030132.1	NZ_CP030134.1	NZ_CP030131.1	NZ_CP030130.1	NZ_CP030135.1	NZ_CP030133.1							
GCF_003432145	NZ_CP031789.1	NZ_CP031790.1	NZ_CP031791.1											
GCF_003432165	NZ_CP031800.1	NZ_CP031801.1	NZ_CP031802.1	NZ_CP031803.1	NZ_CP031804.1	NZ_CP031805.1	NZ_CP031806.1	NZ_CP031807.1						
GCF_003432185	NZ_CP031808.1	NZ_CP031809.1												
GCF_003432205	NZ_CP031814.1	NZ_CP031815.1	NZ_CP031816.1											
GCF_003432245	NZ_CP031792.1	NZ_CP031793.1	NZ_CP031794.1											
GCF_003432265	NZ_CP031798.1	NZ_CP031799.1												
GCF_003432285	NZ_CP031795.1	NZ_CP031796.1	NZ_CP031797.1											
GCF_003432405	NZ_CP031613.1	NZ_CP031614.1	NZ_CP031615.1	NZ_CP031616.1										
GCF_003443755	NZ_CP023416.1	NZ_CP023421.1	NZ_CP023417.1	NZ_CP023418.1	NZ_CP023419.1	NZ_CP023420.1								
GCF_003571525	NZ_CP032167.1	NZ_CP032168.1	NZ_CP032169.1	NZ_CP032170.1	NZ_CP032171.1	NZ_CP032172.1								
GCF_003571545	NZ_CP032178.1	NZ_CP032176.1	NZ_CP032177.1											
GCF_003571585	NZ_CP032175.1	NZ_CP032173.1	NZ_CP032174.1											
GCF_003571605	NZ_CP032185.1	NZ_CP032186.1	NZ_CP032187.1	NZ_CP032188.1	NZ_CP032189.1	NZ_CP032190.1	NZ_CP032191.1							
GCF_003571645	NZ_CP032200.1	NZ_CP032195.1	NZ_CP032196.1	NZ_CP032197.1	NZ_CP032198.1	NZ_CP032199.1								
GCF_003571705	NZ_CP032207.1	NZ_CP032206.1	NZ_CP032208.1	NZ_CP032209.1	NZ_CP032210.1	NZ_CP032211.1	NZ_CP032212.1							
GCF_003571745	NZ_CP032222.1	NZ_CP032223.1	NZ_CP032224.1	NZ_CP032225.1	NZ_CP032226.1	NZ_CP032227.1								
GCF_003574235	NZ_AP018747.1	NZ_AP018748.1	NZ_AP018749.1											
GCF_003574255	NZ_AP018750.1	NZ_AP018751.1	NZ_AP018752.1											
GCF_003574275	NZ_AP018753.1	NZ_AP018754.1	NZ_AP018755.1											
GCF_003584585	NZ_AP018671.1	NZ_AP018672.1	NZ_AP018673.1	NZ_AP018674.1	NZ_AP018675.1									
GCF_003590665	NZ_CP031817.1	NZ_CP031818.1	NZ_CP031819.1	NZ_CP031820.1	NZ_CP031821.1	NZ_CP031822.1								
GCF_003597695	NZ_CP022916.1	NZ_CP022917.1	NZ_CP022918.1											
GCF_003597715	NZ_CP022922.1	NZ_CP022923.1												
GCF_003597735	NZ_CP022919.1	NZ_CP022920.1	NZ_CP022921.1											
GCF_003597755	NZ_CP022924.1	NZ_CP022926.1	NZ_CP022925.1											
GCF_003660185	NZ_CP032831.1	NZ_CP032832.1												
GCF_003660205	NZ_CP032833.1	NZ_CP032834.1	NZ_CP032835.1	NZ_CP032836.1	NZ_CP032837.1	NZ_CP032838.1								
GCF_003692695	NZ_CP028478.1	NZ_CP028479.1	NZ_CP028480.1											
GCF_003711065	NZ_CP033405.1	NZ_CP033402.1	NZ_CP033403.1	NZ_CP033404.1										
GCF_003790485	NZ_CP033625.1	NZ_CP033626.1	NZ_CP033627.1	NZ_CP033628.1	NZ_CP033629.1	NZ_CP033630.1	NZ_CP033624.1							
GCF_003812085	NZ_CP033756.1	NZ_CP033757.1	NZ_CP033755.1	NZ_CP033758.1	NZ_CP033759.1									
GCF_003812105	NZ_CP033777.1	NZ_CP033774.1	NZ_CP033775.1	NZ_CP033776.1	NZ_CP033778.1	NZ_CP033779.1								
GCF_003850165	NZ_CP033946.1	NZ_CP033947.1	NZ_CP033948.1	NZ_CP033949.1	NZ_CP033950.1	NZ_CP033951.1	NZ_CP033952.1							
GCF_003855315	NZ_CP034045.1	NZ_CP034046.1	NZ_CP034047.1	NZ_CP034048.1	NZ_CP034049.1	NZ_CP034050.1	NZ_CP034051.1	NZ_CP034052.1						
GCF_003855515	NZ_CP034082.1	NZ_CP034085.1	NZ_CP034084.1	NZ_CP034083.1										
GCF_003855535	NZ_CP034076.1													
GCF_003855555	NZ_CP034077.1													
GCF_003856475	NZ_CP034123.1	NZ_CP034124.1	NZ_CP034125.1	NZ_CP034126.1	NZ_CP034127.1									
GCF_003856595	NZ_CP023839.1	NZ_CP023840.1	NZ_CP023841.1	NZ_CP023842.1	NZ_CP023843.1									
GCF_003931835	NZ_CP034249.1													
GCF_003932915	NZ_CP024707.1	NZ_CP024708.1	NZ_CP024709.1											
GCF_003934185	NZ_CP034281.1	NZ_CP034282.1	NZ_CP034283.1	NZ_CP034284.1										
GCF_003937135	NZ_CP078033.1	NZ_CP078034.1	NZ_CP078035.1	NZ_CP078036.1	NZ_CP078037.1									
GCF_003953905	NZ_CP026021.1	NZ_CP026022.1												
GCF_004006035	NZ_CP034760.1	NZ_CP034761.1	NZ_CP034762.1	NZ_CP034763.1	NZ_CP034764.1	NZ_CP034765.1								
GCF_004010995	NZ_CP025576.1	NZ_CP025577.1	NZ_CP025578.1	NZ_CP025579.1	NZ_CP025580.1									
GCF_004014965	NZ_CP025684.1	NZ_CP025683.1												
GCF_004118955	NZ_CP035383.1	NZ_CP035384.1												
GCF_004119955	NZ_CP026132.1	NZ_CP026133.1	NZ_CP026134.1	NZ_CP026135.1										
GCF_004119975	NZ_CP026136.1	NZ_CP026137.1	NZ_CP026138.1	NZ_CP026139.1										
GCF_004119995	NZ_CP026140.1	NZ_CP026141.1	NZ_CP026142.1											
GCF_004120035	NZ_CP026160.1	NZ_CP026161.1												
GCF_004120055	NZ_CP026162.1	NZ_CP026163.1												
GCF_004120075	NZ_CP026145.1	NZ_CP026146.1	NZ_CP026147.1	NZ_CP026148.1										
GCF_004120095	NZ_CP026149.1	NZ_CP026150.1	NZ_CP026151.1	NZ_CP026152.1										
GCF_004120115	NZ_CP026155.1	NZ_CP026156.1												
GCF_004120135	NZ_CP026159.1													
GCF_004120155	NZ_CP026164.1	NZ_CP026165.1	NZ_CP026166.1											
GCF_004120175	NZ_CP026157.1	NZ_CP026158.1												
GCF_004135795	NZ_CP034408.1	NZ_CP034406.1	NZ_CP034407.1											
GCF_004137665	NZ_CP035531.1													
GCF_004141975	NZ_CP035540.1	NZ_CP035536.1	NZ_CP035537.1	NZ_CP035538.1	NZ_CP035539.1									
GCF_004295385	NZ_CP036187.1	NZ_CP036188.1	NZ_CP036189.1											
GCF_004295405	NZ_CP036190.1	NZ_CP036196.1	NZ_CP036194.1	NZ_CP036193.1	NZ_CP036192.1	NZ_CP036197.1	NZ_CP036195.1	NZ_CP036198.1	NZ_CP036191.1					
GCF_004295605	NZ_CP035929.1													
GCF_004319525	NZ_CP036335.1	NZ_CP036337.1	NZ_CP036336.1	NZ_CP036338.1										
GCF_004322795	NZ_CP036365.1	NZ_CP036368.1	NZ_CP036369.1	NZ_CP036370.1	NZ_CP036367.1	NZ_CP036366.1								
GCF_004322955	NZ_CP036442.1	NZ_CP036443.1	NZ_CP036444.1	NZ_CP036445.1										
GCF_004322995	NZ_CP036438.1	NZ_CP036439.1	NZ_CP036440.1	NZ_CP036441.1										
GCF_004332075	NZ_CP034778.1	NZ_CP034777.1	NZ_CP034776.1											
GCF_004801235	NZ_CP031849.1	NZ_CP031850.1	NZ_CP031851.1	NZ_CP031852.1	NZ_CP031853.1									
GCF_004924315	NZ_CP037742.1	NZ_CP037744.1	NZ_CP037743.1											
GCF_005347525	NZ_CP037927.1													
GCF_005853785	NZ_CP040533.1	NZ_CP040535.1	NZ_CP040534.1	NZ_CP040536.1	NZ_CP040537.1	NZ_CP040538.1								
GCF_005854025	NZ_CP040545.1	NZ_CP040547.1	NZ_CP040546.1	NZ_CP040548.1	NZ_CP040549.1	NZ_CP040550.1								
GCF_005854245	NZ_CP040539.1	NZ_CP040540.1	NZ_CP040542.1	NZ_CP040543.1	NZ_CP040544.1	NZ_CP040541.1								
GCF_005885775	NZ_CP040593.1	NZ_CP040594.1	NZ_CP040596.1	NZ_CP040597.1	NZ_CP040599.1	NZ_CP040595.1	NZ_CP040598.1							
GCF_005944305	NZ_CP040724.1	NZ_CP040730.1	NZ_CP040731.1	NZ_CP040725.1	NZ_CP040727.1	NZ_CP040729.1	NZ_CP040728.1	NZ_CP040726.1						
GCF_006304565	NZ_CP032163.1	NZ_CP032164.1	NZ_CP032165.1	NZ_CP032166.1										
GCF_006364295	NZ_CP040993.1	NZ_CP040992.1	NZ_CP040994.1	NZ_CP040995.1	NZ_CP040996.1									
GCF_006459145	NZ_CP041082.1	NZ_CP041083.1	NZ_CP041084.1	NZ_CP041085.1	NZ_CP041086.1	NZ_CP041087.1	NZ_CP041088.1	NZ_CP041089.1						
GCF_006494895	NZ_CP033954.1	NZ_CP033955.1	NZ_CP033956.1	NZ_CP033957.1	NZ_CP033958.1	NZ_CP033959.1								
GCF_006494915	NZ_CP033960.1	NZ_CP033961.1	NZ_CP033962.1	NZ_CP033963.1	NZ_CP033964.1	NZ_CP033965.1								
GCF_006965405	NZ_CP041353.1	NZ_CP044030.1	NZ_CP044029.1											
GCF_006974165	NZ_CP040363.1	NZ_CP040362.1												
GCF_007197815	NZ_CP041644.1	NZ_CP041645.1												
GCF_007421865	NZ_CP054403.1	NZ_CP054401.1	NZ_CP054402.1											
GCF_007421875	NZ_CP054400.1	NZ_CP054398.1	NZ_CP054399.1											
GCF_007421885	NZ_CP054406.1	NZ_CP054404.1	NZ_CP054405.1											
GCF_007833555	NZ_CP030070.1	NZ_CP030066.1	NZ_CP030067.1	NZ_CP030068.1	NZ_CP030069.1									
GCF_007833575	NZ_CP030072.1	NZ_CP030071.1												
GCF_007873865	NZ_CP041639.1	NZ_CP041641.1	NZ_CP041640.1	NZ_CP041642.1										
GCF_007954925	NZ_CP082753.1	NZ_CP082755.1	NZ_CP082754.1	NZ_CP082756.1	NZ_CP082757.1	NZ_CP082758.1								
GCF_007955015	NZ_CP082759.1	NZ_CP082761.1	NZ_CP082760.1	NZ_CP082762.1	NZ_CP082763.1	NZ_CP082764.1								
GCF_007955105	NZ_CP082765.1	NZ_CP082767.1	NZ_CP082766.1	NZ_CP082768.1	NZ_CP082769.1	NZ_CP082770.1								
GCF_008065415	NZ_CP041927.1	NZ_CP041928.1	NZ_CP041929.1	NZ_CP041930.1	NZ_CP041931.1									
GCF_008121515	NZ_CP043047.1	NZ_CP043050.1	NZ_CP043048.1	NZ_CP043049.1										
GCF_008122285	NZ_CP041022.1													
GCF_008369685	NZ_CP043562.1													
GCF_008632415	NZ_CP043932.1	NZ_CP043933.1	NZ_CP043934.1	NZ_CP043935.1	NZ_CP043936.1									
GCF_008693405	NZ_CP044039.1	NZ_CP044035.1	NZ_CP044036.1	NZ_CP044037.1	NZ_CP044038.1	NZ_CP044040.1	NZ_CP044041.1	NZ_CP044042.1						
GCF_008693425	NZ_CP044033.1	NZ_CP044032.1	NZ_CP044034.1											
GCF_008693445	NZ_CP044047.1	NZ_CP044043.1	NZ_CP044044.1	NZ_CP044045.1	NZ_CP044046.1	NZ_CP044048.1								
GCF_008728415	NZ_CP044258.1	NZ_CP044259.1	NZ_CP044260.1											
GCF_008728695	NZ_CP041373.1	NZ_CP041374.1	NZ_CP041375.1	NZ_CP041376.1	NZ_CP041377.1	NZ_CP041378.1								
GCF_008931345	NZ_CP042481.1	NZ_CP042482.1	NZ_CP042483.1	NZ_CP042484.1	NZ_CP042485.1	NZ_CP042486.1	NZ_CP042487.1							
GCF_008931565	NZ_CP042520.1	NZ_CP042521.1	NZ_CP042522.1	NZ_CP042523.1										
GCF_009025895	NZ_CP045015.1	NZ_CP045016.1	NZ_CP045017.1	NZ_CP045018.1	NZ_CP045019.1	NZ_CP045020.1	NZ_CP045021.1	NZ_CP045022.1						
GCF_009387775	NZ_CP035202.1	NZ_CP035203.1	NZ_CP035206.1	NZ_CP035205.1	NZ_CP035204.1									
GCF_009387815	NZ_CP035210.1	NZ_CP035212.1	NZ_CP035211.1	NZ_CP035213.1										
GCF_009387915	NZ_CP035196.1	NZ_CP035198.1	NZ_CP035200.1	NZ_CP035199.1	NZ_CP035201.1	NZ_CP035197.1								
GCF_009387945	NZ_CP035194.1	NZ_CP035195.1												
GCF_009497695	NZ_CP026011.1	NZ_CP026012.1												
GCF_009497735	NZ_CP026017.1	NZ_CP026019.1	NZ_CP026018.1	NZ_CP026020.1										
GCF_009497755	NZ_CP026023.1	NZ_CP026024.1	NZ_CP026025.1											
GCF_009556655	NZ_CP045661.1	NZ_CP045662.1	NZ_CP045663.1											
GCF_009601745	NZ_CP045694.1	NZ_CP045691.1	NZ_CP045692.1	NZ_CP045693.1										
GCF_009648995	NZ_CP045782.1													
GCF_009660375	NZ_CP063011.1	NZ_CP063012.1												
GCF_009661415	NZ_CP062997.1	NZ_CP062998.1	NZ_CP062999.1	NZ_CP063000.1	NZ_CP063001.1	NZ_CP063002.1								
GCF_009661455	NZ_CP063003.1	NZ_CP063004.1	NZ_CP063005.1	NZ_CP063006.1	NZ_CP063007.1									
GCF_009661485	NZ_CP062986.1	NZ_CP062987.1	NZ_CP062988.1	NZ_CP062989.1	NZ_CP062990.1	NZ_CP062991.1								
GCF_009661535	NZ_CP063019.1	NZ_CP063020.1	NZ_CP063021.1	NZ_CP063022.1										
GCF_009661615	NZ_CP063008.1	NZ_CP063009.1	NZ_CP063010.1											
GCF_009661725	NZ_CP063023.1	NZ_CP063024.1												
GCF_009684575	NZ_CP034415.1	NZ_CP034418.1	NZ_CP034419.1	NZ_CP034417.1	NZ_CP034416.1									
GCF_009720445	NZ_CP041946.1	NZ_CP041947.1	NZ_CP041948.1	NZ_CP041949.1	NZ_CP041950.1	NZ_CP041951.1	NZ_CP041952.1	NZ_CP041953.1	NZ_CP041954.1					
GCF_009731405	NZ_AP021880.1													
GCF_009734105	NZ_CP046381.1	NZ_CP046382.1	NZ_CP046383.1	NZ_CP046385.1	NZ_CP046384.1									
GCF_009738595	NZ_CP058325.1	NZ_CP058329.1	NZ_CP058327.1	NZ_CP058326.1	NZ_CP058328.1									
GCF_009755705	NZ_CP046612.1	NZ_CP046613.1	NZ_CP046614.1											
GCF_009791475	NZ_CP046949.1	NZ_CP046950.1	NZ_CP046951.1	NZ_CP046953.1	NZ_CP046952.1									
GCF_009791495	NZ_CP046939.1	NZ_CP046940.1	NZ_CP046941.1	NZ_CP046943.1	NZ_CP046944.1	NZ_CP046945.1	NZ_CP046946.1	NZ_CP046947.1	NZ_CP046942.1					
GCF_009833945	NZ_CP047160.1	NZ_CP047162.1	NZ_CP047161.1											
GCF_009834285	NZ_CP032240.1	NZ_CP032241.1	NZ_CP032242.1	NZ_CP032243.1										
GCF_009856585	NZ_CP047192.1	NZ_CP047193.1	NZ_CP047194.1	NZ_CP047195.1	NZ_CP047196.1									
GCF_009867115	NZ_CP037928.1	NZ_CP037930.1	NZ_CP037929.1											
GCF_009884395	NZ_CP045193.1	NZ_CP045195.1	NZ_CP045194.1											
GCF_009884415	NZ_CP045674.1	NZ_CP045682.1	NZ_CP045683.1	NZ_CP045684.1	NZ_CP045685.1	NZ_CP045686.1	NZ_CP045675.1	NZ_CP045676.1	NZ_CP045677.1	NZ_CP045678.1	NZ_CP045679.1	NZ_CP045680.1	NZ_CP045681.1	
GCF_009906875	NZ_CP047649.1													
GCF_009906895	NZ_CP047648.1													
GCF_009909305	NZ_CP047677.1	NZ_CP047678.1												
GCF_009909325	NZ_CP047675.1	NZ_CP047676.1												
GCF_009914235	NZ_CP040122.1	NZ_CP040123.1	NZ_CP040124.1	NZ_CP040125.1										
GCF_009914255	NZ_CP040391.1													
GCF_009930975	NZ_CP030292.1	NZ_CP030293.1	NZ_CP030294.1	NZ_CP030295.1										
GCF_009930995	NZ_CP030296.1	NZ_CP030297.1	NZ_CP030298.1	NZ_CP030299.1										
GCF_009931015	NZ_CP030300.1	NZ_CP030301.1												
GCF_009931035	NZ_CP030302.1	NZ_CP030303.1	NZ_CP030304.1	NZ_CP030305.1	NZ_CP030306.1	NZ_CP030307.1	NZ_CP030308.1	NZ_CP030309.1	NZ_CP030310.1					
GCF_009931055	NZ_CP030313.1	NZ_CP030314.1												
GCF_009931075	NZ_CP030311.1	NZ_CP030312.1												
GCF_009931095	NZ_CP030315.1	NZ_CP030316.1												
GCF_009931175	NZ_CP030320.1	NZ_CP030321.1	NZ_CP030322.1											
GCF_010183645	NZ_CP039808.1	NZ_CP039809.1	NZ_CP039810.1	NZ_CP039811.1	NZ_CP039812.1									
GCF_010183685	NZ_CP039819.1	NZ_CP039820.1	NZ_CP039821.1	NZ_CP039822.1										
GCF_010367305	NZ_AP019665.1	NZ_AP019666.1	NZ_AP019667.1	NZ_AP019668.1										
GCF_010450855	NZ_CP048430.1													
GCF_010586985	NZ_CP040861.1	NZ_CP040859.1	NZ_CP040860.1	NZ_CP040862.1										
GCF_011006575	NZ_CP047633.1	NZ_CP047634.1	NZ_CP047635.1	NZ_CP047636.1	NZ_CP047637.1	NZ_CP047638.1								
GCF_011022255	NZ_CP048933.1													
GCF_011045595	NZ_CP042858.1													
GCF_011045775	NZ_CP047336.1	NZ_CP047339.1	NZ_CP047338.1	NZ_CP047337.1										
GCF_011065365	NZ_CP034321.1	NZ_CP034322.1												
GCF_011066505	NZ_CP045263.1	NZ_CP045265.1	NZ_CP045266.1	NZ_CP045264.1										
GCF_011068365	NZ_CP049604.1	NZ_CP049605.1												
GCF_011106605	NZ_CP040028.1	NZ_CP040031.1	NZ_CP040029.1	NZ_CP040030.1	NZ_CP040032.1									
GCF_011106775	NZ_CP040033.1	NZ_CP040036.1	NZ_CP040034.1	NZ_CP040035.1	NZ_CP040037.1									
GCF_011106795	NZ_CP040038.1	NZ_CP040039.1												
GCF_011129215	NZ_CP040023.1	NZ_CP040025.1	NZ_CP040024.1	NZ_CP040026.1	NZ_CP040027.1									
GCF_011742285	NZ_CP058940.1	NZ_CP058941.1	NZ_CP058942.1	NZ_CP058943.1	NZ_CP058944.1	NZ_CP058947.1	NZ_CP058945.1	NZ_CP058946.1						
GCF_011742415	NZ_CP053771.1	NZ_CP053775.1	NZ_CP053773.1	NZ_CP053779.1	NZ_CP053780.1	NZ_CP053774.1	NZ_CP053776.1	NZ_CP053777.1	NZ_CP053778.1	NZ_CP053772.1				
GCF_011742505	NZ_CP060421.1	NZ_CP060425.1	NZ_CP060423.1	NZ_CP060422.1	NZ_CP060424.1	NZ_CP060426.1	NZ_CP060428.1	NZ_CP060427.1						
GCF_011742515	NZ_CP054170.1	NZ_CP054172.1	NZ_CP054171.1											
GCF_011742585	NZ_CP053765.1	NZ_CP053769.1	NZ_CP053767.1	NZ_CP053768.1	NZ_CP053770.1	NZ_CP053766.1								
GCF_011752495	NZ_CP039524.1	NZ_CP039525.1	NZ_CP039526.1											
GCF_011764365	NZ_AP023337.1	NZ_AP023338.1	NZ_AP023339.1	NZ_AP023340.1	NZ_AP023341.1	NZ_AP023342.1								
GCF_011769725	NZ_CP050360.1	NZ_CP050366.1	NZ_CP050369.1	NZ_CP050361.1	NZ_CP050362.1	NZ_CP050363.1	NZ_CP050370.1	NZ_CP050364.1	NZ_CP050365.1	NZ_CP050367.1	NZ_CP050368.1			
GCF_011769805	NZ_CP050371.1	NZ_CP050372.1	NZ_CP050373.1	NZ_CP050374.1	NZ_CP050375.1									
GCF_011769825	NZ_CP050376.1	NZ_CP050377.1	NZ_CP050378.1	NZ_CP050379.1	NZ_CP050380.1	NZ_CP050381.1								
GCF_012029695	NZ_CP061389.1	NZ_CP061390.1	NZ_CP061391.1	NZ_CP061392.1	NZ_CP061393.1	NZ_CP061394.1	NZ_CP061395.1							
GCF_012029895	NZ_CP061380.1	NZ_CP061381.1	NZ_CP061382.1	NZ_CP061383.1	NZ_CP061384.1									
GCF_012029935	NZ_CP061404.1	NZ_CP061405.1	NZ_CP061406.1	NZ_CP061407.1										
GCF_012029945	NZ_CP061396.1	NZ_CP061397.1	NZ_CP061398.1											
GCF_012029975	NZ_CP061399.1	NZ_CP061400.1	NZ_CP061401.1	NZ_CP061402.1	NZ_CP061403.1									
GCF_012030545	NZ_CP061385.1	NZ_CP061386.1	NZ_CP061387.1	NZ_CP061388.1										
GCF_012113615	NZ_CP050822.1	NZ_CP050823.1	NZ_CP050824.1	NZ_CP050825.1										
GCF_012113635	NZ_CP050826.1	NZ_CP050827.1	NZ_CP050828.1											
GCF_012113655	NZ_CP050829.1	NZ_CP050830.1												
GCF_012166915	NZ_CP050834.1	NZ_CP050835.1	NZ_CP050836.1	NZ_CP050837.1	NZ_CP050838.1	NZ_CP050839.1								
GCF_012167075	NZ_CP050840.1	NZ_CP050841.1	NZ_CP050842.1											
GCF_012167215	NZ_CP050843.1	NZ_CP050844.1												
GCF_012167385	NZ_CP050845.1	NZ_CP050846.1	NZ_CP050847.1											
GCF_012168575	NZ_CP050858.1	NZ_CP050859.2	NZ_CP050860.1											
GCF_012169405	NZ_CP042977.1	NZ_CP042975.1	NZ_CP042976.1											
GCF_012944055	NZ_CP052036.1	NZ_CP052037.1												
GCF_013168295	NZ_AP023148.1	NZ_AP023149.1	NZ_AP023150.1	NZ_AP023151.1										
GCF_013282295	NZ_CP042882.1	NZ_CP042883.1	NZ_CP042884.1											
GCF_013283935	NZ_CP054063.1	NZ_CP054064.1												
GCF_013305305	NZ_CP054268.1	NZ_CP054265.1	NZ_CP054266.1	NZ_CP054267.1										
GCF_013305325	NZ_CP054303.1	NZ_CP054304.1	NZ_CP054305.1											
GCF_013348885	NZ_CP054762.1	NZ_CP054763.1	NZ_CP054764.1	NZ_CP054765.1	NZ_CP054766.1	NZ_CP054767.1								
GCF_013348905	NZ_CP054720.1	NZ_CP054721.1	NZ_CP054722.1	NZ_CP054723.1	NZ_CP054724.1	NZ_CP054725.1								
GCF_013348925	NZ_CP054756.1	NZ_CP054757.1	NZ_CP054758.1	NZ_CP054759.1	NZ_CP054760.1	NZ_CP054761.1								
GCF_013348945	NZ_CP054732.1	NZ_CP054733.1	NZ_CP054734.1	NZ_CP054735.1	NZ_CP054736.1	NZ_CP054737.1								
GCF_013348965	NZ_CP054726.1	NZ_CP054727.1	NZ_CP054728.1	NZ_CP054729.1	NZ_CP054730.1	NZ_CP054731.1								
GCF_013348985	NZ_CP054738.1	NZ_CP054739.1	NZ_CP054740.1	NZ_CP054741.1	NZ_CP054742.1	NZ_CP054743.1								
GCF_013349005	NZ_CP054744.1	NZ_CP054745.1	NZ_CP054746.1	NZ_CP054747.1	NZ_CP054748.1	NZ_CP054749.1								
GCF_013349025	NZ_CP054750.1	NZ_CP054751.1	NZ_CP054752.1	NZ_CP054753.1	NZ_CP054754.1	NZ_CP054755.1								
GCF_013349045	NZ_CP054768.1	NZ_CP054769.1	NZ_CP054770.1	NZ_CP054771.1	NZ_CP054772.1	NZ_CP054773.1								
GCF_013349065	NZ_CP054774.1	NZ_CP054775.1	NZ_CP054776.1	NZ_CP054777.1	NZ_CP054778.1	NZ_CP054779.1								
GCF_013349085	NZ_CP054780.1	NZ_CP054781.1	NZ_CP054782.1	NZ_CP054783.1	NZ_CP054784.1	NZ_CP054785.1								
GCF_013376535	NZ_CP051159.1	NZ_CP076548.1	NZ_CP076549.1	NZ_CP076550.1	NZ_CP076551.1	NZ_CP076552.1	NZ_CP076553.1	NZ_CP076554.1						
GCF_013376555	NZ_CP051160.1													
GCF_013376595	NZ_CP051161.1													
GCF_013378155	NZ_CP039936.1	NZ_CP039937.1	NZ_CP039938.1											
GCF_013378175	NZ_CP039939.1	NZ_CP039940.1	NZ_CP039941.1											
GCF_013378195	NZ_CP039942.1	NZ_CP039943.1	NZ_CP039944.1											
GCF_013378215	NZ_CP039945.1	NZ_CP039946.1	NZ_CP039947.1											
GCF_013378235	NZ_CP039948.1	NZ_CP039949.1	NZ_CP039950.1											
GCF_013378255	NZ_CP039951.1	NZ_CP039952.1	NZ_CP039953.1											
GCF_013378275	NZ_CP039954.1	NZ_CP039955.1	NZ_CP039956.1											
GCF_013378295	NZ_CP039957.1	NZ_CP039958.1	NZ_CP039959.1											
GCF_013378315	NZ_CP039960.1	NZ_CP039961.1	NZ_CP039962.1											
GCF_013407605	NZ_CP042309.1													
GCF_013407715	NZ_CP042310.1													
GCF_013407825	NZ_CP042311.1													
GCF_013408255	NZ_CP042314.1													
GCF_013408385	NZ_CP042315.1													
GCF_013408625	NZ_CP042317.1													
GCF_013408755	NZ_CP042318.1													
GCF_013409055	NZ_CP042320.1													
GCF_013409165	NZ_CP042321.1													
GCF_013416035	NZ_CP049716.1	NZ_CP049717.1	NZ_CP049718.1											
GCF_013416055	NZ_CP049719.1	NZ_CP049720.1												
GCF_013416085	NZ_CP049947.1	NZ_CP049949.1	NZ_CP049948.1											
GCF_013416105	NZ_CP049950.1	NZ_CP049952.1	NZ_CP049951.1											
GCF_013416125	NZ_CP049953.1	NZ_CP049955.1	NZ_CP049954.1											
GCF_013423825	NZ_CP058960.1	NZ_CP058961.1	NZ_CP058966.1	NZ_CP058965.1	NZ_CP058964.1	NZ_CP058963.1	NZ_CP058962.1							
GCF_013426775	NZ_AP023264.1	NZ_AP023265.1	NZ_AP023266.1	NZ_AP023267.1										
GCF_013611495	NZ_CP055509.1	NZ_CP055510.1	NZ_CP055511.1	NZ_CP055512.1	NZ_CP055513.1	NZ_CP055514.1	NZ_CP055515.1	NZ_CP055516.1						
GCF_013694405	NZ_CP059312.1	NZ_CP059311.1	NZ_CP059310.1	NZ_CP059309.1	NZ_CP059308.1	NZ_CP059307.1	NZ_CP059306.1	NZ_CP059305.1						
GCF_013694425	NZ_CP059317.1	NZ_CP059316.1	NZ_CP059315.1	NZ_CP059314.1	NZ_CP059313.1									
GCF_013704985	NZ_CP055451.1	NZ_CP055453.1	NZ_CP055452.1	NZ_CP055454.1	NZ_CP055455.1	NZ_CP055456.1	NZ_CP055457.1							
GCF_013724605	NZ_CP056222.1	NZ_CP056223.1	NZ_CP056224.1	NZ_CP056225.1	NZ_CP056226.1	NZ_CP056227.1	NZ_CP056228.1							
GCF_013729075	NZ_CP056275.1	NZ_CP056276.1	NZ_CP056277.1											
GCF_013730675	NZ_CP056297.1	NZ_CP056298.1												
GCF_013731305	NZ_CP056301.1	NZ_CP056302.1	NZ_CP056303.1											
GCF_013731735	NZ_CP056307.1	NZ_CP056308.1	NZ_CP056309.1	NZ_CP056310.1	NZ_CP056311.1	NZ_CP056312.1	NZ_CP056313.1							
GCF_013734035	NZ_CP056372.1	NZ_CP056373.1	NZ_CP056374.1	NZ_CP056375.1	NZ_CP056376.1	NZ_CP056377.1	NZ_CP056378.1	NZ_CP056379.1	NZ_CP056380.1					
GCF_013735155	NZ_CP056385.1	NZ_CP056386.1	NZ_CP056387.1	NZ_CP056388.1	NZ_CP056389.1	NZ_CP056390.1	NZ_CP056391.1							
GCF_013735895	NZ_CP056425.1	NZ_CP056426.1	NZ_CP056427.1	NZ_CP056428.1	NZ_CP056429.1	NZ_CP056430.1	NZ_CP056431.1							
GCF_013736155	NZ_CP056432.1	NZ_CP056433.1	NZ_CP056434.1	NZ_CP056435.1	NZ_CP056436.1	NZ_CP056437.1	NZ_CP056438.1	NZ_CP056439.1	NZ_CP056440.1					
GCF_013737695	NZ_CP056530.1	NZ_CP056531.1	NZ_CP056532.1	NZ_CP056533.1	NZ_CP056534.1	NZ_CP056535.1	NZ_CP056536.1	NZ_CP056537.1	NZ_CP056538.1					
